#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A29FCF
#Date Time: 2022-04-06 19:20:10.910
#Sample rate: 4e+06Hz
#Samples: 4096

Time (s),Bus,nRESET,MODE,nCSW,nCSR,nINT
0.0003925,b11000001,1,0,1,1,1
0.00039275,b11000001,1,0,1,1,1
0.000393,b11000001,1,0,1,1,1
0.00039325,b11000001,1,0,1,1,1
0.0003935,b11000001,1,0,1,1,1
0.00039375,b11000001,1,0,1,1,1
0.000394,b11000001,1,0,1,1,1
0.00039425,b11000001,1,0,1,1,1
0.0003945,b11000001,1,0,1,1,1
0.00039475,b11000001,1,0,1,1,1
0.000395,b11000001,1,0,1,1,1
0.00039525,b11000001,1,0,1,1,1
0.0003955,b11000001,1,0,1,1,1
0.00039575,b11000001,1,0,1,1,1
0.000396,b11000001,1,0,1,1,1
0.00039625,b11000001,1,1,1,1,1
0.0003965,b11000001,1,1,1,1,1
0.00039675,b11000001,1,1,1,1,1
0.000397,b11000001,1,1,1,1,1
0.00039725,b11000001,1,1,1,1,1
0.0003975,b11000001,1,1,1,1,1
0.00039775,b11000001,1,1,1,1,1
0.000398,b11000001,1,1,1,1,1
0.00039825,b11000001,1,1,1,1,1
0.0003985,b11000001,1,1,1,1,1
0.00039875,b11000001,1,1,1,1,1
0.000399,b11000001,1,1,1,1,1
0.00039925,b11000001,1,1,1,1,1
0.0003995,b11000001,1,1,1,1,1
0.00039975,b11000001,1,1,1,1,1
0.0004,b11000001,1,1,1,1,1
0.00040025,b11000001,1,1,1,1,1
0.0004005,b11000001,1,1,1,1,1
0.00040075,b11000001,1,1,1,1,1
0.000401,b11000001,1,1,1,1,1
0.00040125,b11000001,1,1,1,1,1
0.0004015,b11000001,1,1,1,1,1
0.00040175,b11000001,1,1,1,1,1
0.000402,b11000001,1,1,1,1,1
0.00040225,b11000001,1,1,1,1,1
0.0004025,b11000001,1,1,1,1,1
0.00040275,b11000001,1,1,1,1,1
0.000403,b11000001,1,1,1,1,1
0.00040325,b11000001,1,1,1,1,1
0.0004035,b11000001,1,1,1,1,1
0.00040375,b11000001,1,1,1,1,1
0.000404,b11000001,1,1,1,1,1
0.00040425,b11000001,1,1,1,1,1
0.0004045,b11000001,1,1,1,1,1
0.00040475,b11000001,1,1,1,1,1
0.000405,b11000001,1,1,1,1,1
0.00040525,b11000001,1,1,1,1,1
0.0004055,b11000001,1,1,1,1,1
0.00040575,b11000001,1,1,1,1,1
0.000406,b11000001,1,1,1,1,1
0.00040625,b11000001,1,1,1,1,1
0.0004065,b11000001,1,1,1,1,1
0.00040675,b11000001,1,1,1,1,1
0.000407,b11000001,1,1,1,1,1
0.00040725,b11000001,1,1,1,1,1
0.0004075,b11000001,1,1,1,1,1
0.00040775,b11000001,1,1,1,1,1
0.000408,b11000001,1,1,1,1,1
0.00040825,b11000001,1,1,1,1,1
0.0004085,b11000001,1,1,1,1,1
0.00040875,b11000001,1,1,1,1,1
0.000409,b11000001,1,1,0,1,1
0.00040925,b11000001,1,1,0,1,1
0.0004095,b11000001,1,1,0,1,1
0.00040975,b11000001,1,1,0,1,1
0.00041,b11000001,1,1,0,1,1
0.00041025,b11000001,1,1,0,1,1
0.0004105,b11000001,1,1,0,1,1
0.00041075,b11000001,1,1,0,1,1
0.000411,b11000001,1,1,0,1,1
0.00041125,b11000001,1,1,0,1,1
0.0004115,b11000001,1,1,0,1,1
0.00041175,b11000001,1,1,0,1,1
0.000412,b11000001,1,1,0,1,1
0.00041225,b11000001,1,1,0,1,1
0.0004125,b11000001,1,1,0,1,1
0.00041275,b11000001,1,1,0,1,1
0.000413,b11000001,1,1,0,1,1
0.00041325,b00000000,1,1,0,1,1
0.0004135,b00000000,1,1,0,1,1
0.00041375,b00000000,1,1,0,1,1
0.000414,b00000000,1,1,0,1,1
0.00041425,b00000000,1,1,0,1,1
0.0004145,b00000000,1,1,0,1,1
0.00041475,b00000000,1,1,0,1,1
0.000415,b00000000,1,1,0,1,1
0.00041525,b00000000,1,1,0,1,1
0.0004155,b00000000,1,1,0,1,1
0.00041575,b00000000,1,1,0,1,1
0.000416,b00000000,1,1,0,1,1
0.00041625,b00000000,1,1,0,1,1
0.0004165,b00000000,1,1,0,1,1
0.00041675,b00000000,1,1,0,1,1
0.000417,b00000000,1,1,0,1,1
0.00041725,b00000000,1,1,0,1,1
0.0004175,b00000000,1,1,0,1,1
0.00041775,b00000000,1,1,0,1,1
0.000418,b00000000,1,1,0,1,1
0.00041825,b00000000,1,1,0,1,1
0.0004185,b00000000,1,1,0,1,1
0.00041875,b00000000,1,1,0,1,1
0.000419,b00000000,1,1,0,1,1
0.00041925,b00000000,1,1,0,1,1
0.0004195,b00000000,1,1,0,1,1
0.00041975,b00000000,1,1,0,1,1
0.00042,b00000000,1,1,0,1,1
0.00042025,b00000000,1,1,0,1,1
0.0004205,b00000000,1,1,0,1,1
0.00042075,b00000000,1,1,0,1,1
0.000421,b00000000,1,1,0,1,1
0.00042125,b00000000,1,1,0,1,1
0.0004215,b00000000,1,1,0,1,1
0.00042175,b00000000,1,1,0,1,1
0.000422,b00000000,1,1,0,1,1
0.00042225,b00000000,1,1,0,1,1
0.0004225,b00000000,1,1,0,1,1
0.00042275,b00000000,1,1,0,1,1
0.000423,b00000000,1,1,0,1,1
0.00042325,b00000000,1,1,0,1,1
0.0004235,b00000000,1,1,0,1,1
0.00042375,b00000000,1,1,0,1,1
0.000424,b00000000,1,1,0,1,1
0.00042425,b00000000,1,1,0,1,1
0.0004245,b00000000,1,1,1,1,1
0.00042475,b00000000,1,1,1,1,1
0.000425,b00000000,1,1,1,1,1
0.00042525,b00000000,1,1,1,1,1
0.0004255,b00000000,1,1,1,1,1
0.00042575,b00000000,1,1,1,1,1
0.000426,b00000000,1,1,1,1,1
0.00042625,b00000000,1,1,1,1,1
0.0004265,b00000000,1,1,1,1,1
0.00042675,b00000000,1,1,1,1,1
0.000427,b00000000,1,1,1,1,1
0.00042725,b00000000,1,1,1,1,1
0.0004275,b00000000,1,1,1,1,1
0.00042775,b00000000,1,1,1,1,1
0.000428,b00000000,1,1,1,1,1
0.00042825,b00000000,1,1,1,1,1
0.0004285,b00000000,1,1,1,1,1
0.00042875,b00000000,1,1,1,1,1
0.000429,b00000000,1,1,1,1,1
0.00042925,b00000000,1,1,1,1,1
0.0004295,b00000000,1,1,1,1,1
0.00042975,b00000000,1,1,1,1,1
0.00043,b00000000,1,1,1,1,1
0.00043025,b00000000,1,1,1,1,1
0.0004305,b00000000,1,1,1,1,1
0.00043075,b00000000,1,1,1,1,1
0.000431,b00000000,1,1,1,1,1
0.00043125,b00000000,1,1,1,1,1
0.0004315,b00000000,1,1,1,1,1
0.00043175,b00000000,1,1,1,1,1
0.000432,b00000000,1,1,1,1,1
0.00043225,b00000000,1,1,1,1,1
0.0004325,b00000000,1,1,1,1,1
0.00043275,b00000000,1,1,1,1,1
0.000433,b00000000,1,1,1,1,1
0.00043325,b00000000,1,1,1,1,1
0.0004335,b00000000,1,1,1,1,1
0.00043375,b00000000,1,1,1,1,1
0.000434,b00000000,1,1,1,1,1
0.00043425,b00000000,1,1,1,1,1
0.0004345,b00000000,1,1,1,1,1
0.00043475,b00000000,1,1,1,1,1
0.000435,b00000000,1,1,1,1,1
0.00043525,b00000000,1,1,1,1,1
0.0004355,b00000000,1,1,1,1,1
0.00043575,b00000000,1,1,1,1,1
0.000436,b00000000,1,1,1,1,1
0.00043625,b00000000,1,1,1,1,1
0.0004365,b00000000,1,1,1,1,1
0.00043675,b00000000,1,1,1,1,1
0.000437,b00000000,1,1,0,1,1
0.00043725,b00000000,1,1,0,1,1
0.0004375,b00000000,1,1,0,1,1
0.00043775,b00000000,1,1,0,1,1
0.000438,b00000000,1,1,0,1,1
0.00043825,b00000000,1,1,0,1,1
0.0004385,b00000000,1,1,0,1,1
0.00043875,b00000000,1,1,0,1,1
0.000439,b00000000,1,1,0,1,1
0.00043925,b00000000,1,1,0,1,1
0.0004395,b00000000,1,1,0,1,1
0.00043975,b00000000,1,1,0,1,1
0.00044,b00000000,1,1,0,1,1
0.00044025,b00000000,1,1,0,1,1
0.0004405,b00000000,1,1,0,1,1
0.00044075,b00000000,1,1,0,1,1
0.000441,b00000000,1,1,0,1,1
0.00044125,b00000000,1,1,0,1,1
0.0004415,b00000001,1,1,0,1,1
0.00044175,b00000001,1,1,0,1,1
0.000442,b00000001,1,1,0,1,1
0.00044225,b00000001,1,1,0,1,1
0.0004425,b00000001,1,1,0,1,1
0.00044275,b00000001,1,1,0,1,1
0.000443,b00000001,1,1,0,1,1
0.00044325,b00000001,1,1,0,1,1
0.0004435,b00000001,1,1,0,1,1
0.00044375,b00000001,1,1,0,1,1
0.000444,b00000001,1,1,0,1,1
0.00044425,b00000001,1,1,0,1,1
0.0004445,b00000001,1,1,0,1,1
0.00044475,b00000001,1,1,0,1,1
0.000445,b00000001,1,1,0,1,1
0.00044525,b00000001,1,1,0,1,1
0.0004455,b00000001,1,1,0,1,1
0.00044575,b00000001,1,1,0,1,1
0.000446,b00000001,1,1,0,1,1
0.00044625,b00000001,1,1,0,1,1
0.0004465,b00000001,1,1,0,1,1
0.00044675,b00000001,1,1,0,1,1
0.000447,b00000001,1,1,0,1,1
0.00044725,b00000001,1,1,0,1,1
0.0004475,b00000001,1,1,0,1,1
0.00044775,b00000001,1,1,0,1,1
0.000448,b00000001,1,1,0,1,1
0.00044825,b00000001,1,1,0,1,1
0.0004485,b00000001,1,1,0,1,1
0.00044875,b00000001,1,1,0,1,1
0.000449,b00000001,1,1,0,1,1
0.00044925,b00000001,1,1,0,1,1
0.0004495,b00000001,1,1,0,1,1
0.00044975,b00000001,1,1,0,1,1
0.00045,b00000001,1,1,0,1,1
0.00045025,b00000001,1,1,0,1,1
0.0004505,b00000001,1,1,0,1,1
0.00045075,b00000001,1,1,0,1,1
0.000451,b00000001,1,1,0,1,1
0.00045125,b00000001,1,1,0,1,1
0.0004515,b00000001,1,1,0,1,1
0.00045175,b00000001,1,1,0,1,1
0.000452,b00000001,1,1,0,1,1
0.00045225,b00000001,1,1,0,1,1
0.0004525,b00000001,1,1,0,1,1
0.00045275,b00000001,1,1,1,1,1
0.000453,b00000001,1,1,1,1,1
0.00045325,b00000001,1,1,1,1,1
0.0004535,b00000001,1,1,1,1,1
0.00045375,b00000001,1,1,1,1,1
0.000454,b00000001,1,1,1,1,1
0.00045425,b00000001,1,1,1,1,1
0.0004545,b00000001,1,1,1,1,1
0.00045475,b00000001,1,1,1,1,1
0.000455,b00000001,1,1,1,1,1
0.00045525,b00000001,1,1,1,1,1
0.0004555,b00000001,1,1,1,1,1
0.00045575,b00000001,1,1,1,1,1
0.000456,b00000001,1,1,1,1,1
0.00045625,b00000001,1,1,1,1,1
0.0004565,b00000001,1,1,1,1,1
0.00045675,b00000001,1,1,1,1,1
0.000457,b00000001,1,1,1,1,1
0.00045725,b00000001,1,1,1,1,1
0.0004575,b00000001,1,1,1,1,1
0.00045775,b00000001,1,1,1,1,1
0.000458,b00000001,1,1,1,1,1
0.00045825,b00000001,1,1,1,1,1
0.0004585,b00000001,1,1,1,1,1
0.00045875,b00000001,1,1,1,1,1
0.000459,b00000001,1,1,1,1,1
0.00045925,b00000001,1,1,1,1,1
0.0004595,b00000001,1,1,1,1,1
0.00045975,b00000001,1,1,1,1,1
0.00046,b00000001,1,1,1,1,1
0.00046025,b00000001,1,1,1,1,1
0.0004605,b00000001,1,1,1,1,1
0.00046075,b00000001,1,1,1,1,1
0.000461,b00000001,1,1,1,1,1
0.00046125,b00000001,1,1,1,1,1
0.0004615,b00000001,1,1,1,1,1
0.00046175,b00000001,1,1,1,1,1
0.000462,b00000001,1,1,1,1,1
0.00046225,b00000001,1,1,1,1,1
0.0004625,b00000001,1,1,1,1,1
0.00046275,b00000001,1,1,1,1,1
0.000463,b00000001,1,0,1,1,1
0.00046325,b00000001,1,0,1,1,1
0.0004635,b00000001,1,0,1,1,1
0.00046375,b00000001,1,0,1,1,1
0.000464,b00000001,1,0,1,1,1
0.00046425,b00000001,1,0,1,1,1
0.0004645,b00000001,1,0,1,1,1
0.00046475,b00000001,1,0,1,1,1
0.000465,b00000001,1,0,1,1,1
0.00046525,b00000001,1,0,1,1,1
0.0004655,b00000001,1,0,1,1,1
0.00046575,b00000001,1,0,1,1,1
0.000466,b00000001,1,0,1,1,1
0.00046625,b00000001,1,0,1,1,1
0.0004665,b00000001,1,0,1,1,1
0.00046675,b00000001,1,0,1,1,1
0.000467,b00000001,1,0,1,1,1
0.00046725,b00000001,1,0,1,1,1
0.0004675,b00000001,1,0,1,1,1
0.00046775,b00000001,1,0,1,1,1
0.000468,b00000001,1,0,1,1,1
0.00046825,b00000001,1,0,1,1,1
0.0004685,b00000001,1,0,1,1,1
0.00046875,b00000001,1,0,1,1,1
0.000469,b00000001,1,0,1,1,1
0.00046925,b00000001,1,0,1,1,1
0.0004695,b00000001,1,0,1,1,1
0.00046975,b00000001,1,0,1,1,1
0.00047,b00000001,1,0,1,1,1
0.00047025,b00000001,1,0,1,1,1
0.0004705,b00000001,1,0,1,1,1
0.00047075,b00000001,1,0,1,1,1
0.000471,b00000001,1,0,1,1,1
0.00047125,b00000001,1,0,1,1,1
0.0004715,b00000001,1,0,1,1,1
0.00047175,b00000001,1,0,1,1,1
0.000472,b00000001,1,0,1,1,1
0.00047225,b00000001,1,0,1,1,1
0.0004725,b00000001,1,0,1,1,1
0.00047275,b00000001,1,0,1,1,1
0.000473,b00000001,1,0,1,1,1
0.00047325,b00000001,1,0,1,1,1
0.0004735,b00000001,1,0,1,1,1
0.00047375,b00000001,1,0,1,1,1
0.000474,b00000001,1,0,1,1,1
0.00047425,b00000001,1,0,1,1,1
0.0004745,b00000001,1,0,1,1,1
0.00047475,b00000001,1,0,1,1,1
0.000475,b00000001,1,0,1,1,1
0.00047525,b00000001,1,0,1,1,1
0.0004755,b00000001,1,0,1,1,1
0.00047575,b00000001,1,0,1,1,1
0.000476,b00000001,1,0,1,1,1
0.00047625,b00000001,1,0,1,1,1
0.0004765,b00000001,1,0,1,1,1
0.00047675,b00000001,1,0,1,1,1
0.000477,b00000001,1,0,1,1,1
0.00047725,b00000001,1,0,1,1,1
0.0004775,b00000001,1,0,1,1,1
0.00047775,b00000001,1,0,1,1,1
0.000478,b00000001,1,0,1,1,1
0.00047825,b00000001,1,0,1,1,1
0.0004785,b00000001,1,0,1,1,1
0.00047875,b00000001,1,0,1,1,1
0.000479,b00000001,1,0,1,1,1
0.00047925,b00000001,1,0,1,1,1
0.0004795,b00000001,1,0,1,1,1
0.00047975,b00000001,1,0,1,1,1
0.00048,b00000001,1,0,1,1,1
0.00048025,b00000001,1,0,1,1,1
0.0004805,b00000001,1,0,1,1,1
0.00048075,b00000001,1,0,1,1,1
0.000481,b00000001,1,0,1,1,1
0.00048125,b00000001,1,0,1,1,1
0.0004815,b00000001,1,0,1,1,1
0.00048175,b00000001,1,0,1,1,1
0.000482,b00000001,1,0,1,1,1
0.00048225,b00000001,1,0,1,1,1
0.0004825,b00000001,1,0,1,1,1
0.00048275,b00000001,1,0,1,1,1
0.000483,b00000001,1,0,1,1,1
0.00048325,b00000001,1,0,1,1,1
0.0004835,b00000001,1,0,1,1,1
0.00048375,b00000001,1,0,1,1,1
0.000484,b00000001,1,0,1,1,1
0.00048425,b00000001,1,0,1,1,1
0.0004845,b00000001,1,0,1,1,1
0.00048475,b00000001,1,0,1,1,1
0.000485,b00000001,1,0,1,1,1
0.00048525,b00000001,1,0,1,1,1
0.0004855,b00000001,1,0,1,1,1
0.00048575,b00000001,1,0,1,1,1
0.000486,b00000001,1,0,1,1,1
0.00048625,b00000001,1,0,1,1,1
0.0004865,b00000001,1,0,1,1,1
0.00048675,b00000001,1,0,1,1,1
0.000487,b00000001,1,0,1,1,1
0.00048725,b00000001,1,0,1,1,1
0.0004875,b00000001,1,0,1,1,1
0.00048775,b00000001,1,0,1,1,1
0.000488,b00000001,1,0,1,1,1
0.00048825,b00000001,1,0,1,1,1
0.0004885,b00000001,1,0,1,1,1
0.00048875,b00000001,1,0,1,1,1
0.000489,b00000001,1,1,1,1,1
0.00048925,b00000001,1,1,1,1,1
0.0004895,b00000001,1,1,1,1,1
0.00048975,b00000001,1,1,1,1,1
0.00049,b00000001,1,1,1,1,1
0.00049025,b00000001,1,1,1,1,1
0.0004905000000000001,b00000001,1,1,1,1,1
0.00049075,b00000001,1,1,1,1,1
0.000491,b00000001,1,1,1,1,1
0.00049125,b00000001,1,1,1,1,1
0.0004915,b00000001,1,1,1,1,1
0.00049175,b00000001,1,1,1,1,1
0.000492,b00000001,1,1,1,1,1
0.00049225,b00000001,1,1,1,1,1
0.0004925,b00000001,1,1,1,1,1
0.00049275,b00000001,1,1,1,1,1
0.0004929999999999999,b00000001,1,1,1,1,1
0.00049325,b00000001,1,1,1,1,1
0.0004935,b00000001,1,1,1,1,1
0.00049375,b00000001,1,1,1,1,1
0.000494,b00000001,1,1,1,1,1
0.00049425,b00000001,1,1,1,1,1
0.0004945,b00000001,1,1,1,1,1
0.00049475,b00000001,1,1,1,1,1
0.000495,b00000001,1,1,1,1,1
0.00049525,b00000001,1,1,1,1,1
0.0004955,b00000001,1,1,1,1,1
0.00049575,b00000001,1,1,1,1,1
0.000496,b00000001,1,1,1,1,1
0.0004962499999999999,b00000001,1,1,1,1,1
0.0004965,b00000001,1,1,1,1,1
0.00049675,b00000001,1,1,1,1,1
0.000497,b00000001,1,1,1,1,1
0.00049725,b00000001,1,1,1,1,1
0.0004975,b00000001,1,1,1,1,1
0.00049775,b00000001,1,1,1,1,1
0.000498,b00000001,1,1,1,1,1
0.00049825,b00000001,1,1,1,1,1
0.0004985,b00000001,1,1,1,1,1
0.00049875,b00000001,1,1,1,1,1
0.000499,b00000001,1,1,1,1,1
0.00049925,b00000001,1,1,1,1,1
0.0004995000000000001,b00000001,1,1,1,1,1
0.00049975,b00000001,1,1,1,1,1
0.0005,b00000001,1,1,1,1,1
0.00050025,b00000001,1,1,1,1,1
0.0005005,b00000001,1,1,1,1,1
0.00050075,b00000001,1,1,1,1,1
0.000501,b00000001,1,1,1,1,1
0.00050125,b00000001,1,1,1,1,1
0.0005015,b00000001,1,1,0,1,1
0.00050175,b00000001,1,1,0,1,1
0.000502,b00000001,1,1,0,1,1
0.00050225,b00000001,1,1,0,1,1
0.0005025,b00000001,1,1,0,1,1
0.0005027500000000001,b00000001,1,1,0,1,1
0.000503,b00000001,1,1,0,1,1
0.00050325,b00000001,1,1,0,1,1
0.0005035,b00000001,1,1,0,1,1
0.00050375,b00000001,1,1,0,1,1
0.000504,b00000001,1,1,0,1,1
0.00050425,b00000001,1,1,0,1,1
0.0005045,b00000001,1,1,0,1,1
0.00050475,b00000001,1,1,0,1,1
0.000505,b00000001,1,1,0,1,1
0.0005052499999999999,b00000001,1,1,0,1,1
0.0005055,b00000001,1,1,0,1,1
0.00050575,b01001101,1,1,0,1,1
0.000506,b01001110,1,1,0,1,1
0.00050625,b01001110,1,1,0,1,1
0.0005065,b01001110,1,1,0,1,1
0.00050675,b01001110,1,1,0,1,1
0.000507,b01001110,1,1,0,1,1
0.00050725,b01001110,1,1,0,1,1
0.0005075,b01001110,1,1,0,1,1
0.00050775,b01001110,1,1,0,1,1
0.000508,b01001110,1,1,0,1,1
0.00050825,b01001110,1,1,0,1,1
0.0005084999999999999,b01001110,1,1,0,1,1
0.00050875,b01001110,1,1,0,1,1
0.000509,b01001110,1,1,0,1,1
0.00050925,b01001110,1,1,0,1,1
0.0005095,b01001110,1,1,0,1,1
0.00050975,b01001110,1,1,0,1,1
0.00051,b01001110,1,1,0,1,1
0.00051025,b01001110,1,1,0,1,1
0.0005105,b01001110,1,1,0,1,1
0.00051075,b01001110,1,1,0,1,1
0.000511,b01001110,1,1,0,1,1
0.00051125,b01001110,1,1,0,1,1
0.0005115,b01001110,1,1,0,1,1
0.0005117500000000001,b01001110,1,1,0,1,1
0.000512,b01001110,1,1,0,1,1
0.00051225,b01001110,1,1,0,1,1
0.0005125,b01001110,1,1,0,1,1
0.00051275,b01001110,1,1,0,1,1
0.000513,b01001110,1,1,0,1,1
0.00051325,b01001110,1,1,0,1,1
0.0005135,b01001110,1,1,0,1,1
0.00051375,b01001110,1,1,0,1,1
0.000514,b01001110,1,1,0,1,1
0.00051425,b01001110,1,1,0,1,1
0.0005145,b01001110,1,1,0,1,1
0.00051475,b01001110,1,1,0,1,1
0.000515,b01001110,1,1,0,1,1
0.00051525,b01001110,1,1,0,1,1
0.0005155,b01001110,1,1,0,1,1
0.00051575,b01001110,1,1,0,1,1
0.000516,b01001110,1,1,0,1,1
0.00051625,b01001110,1,1,0,1,1
0.0005165,b01001110,1,1,0,1,1
0.00051675,b01001110,1,1,0,1,1
0.000517,b01001110,1,1,1,1,1
0.00051725,b01001110,1,1,1,1,1
0.0005174999999999999,b01001110,1,1,1,1,1
0.00051775,b01001110,1,1,1,1,1
0.000518,b01001110,1,1,1,1,1
0.00051825,b01001110,1,1,1,1,1
0.0005185,b01001110,1,1,1,1,1
0.00051875,b01001110,1,1,1,1,1
0.000519,b01001110,1,1,1,1,1
0.00051925,b01001110,1,1,1,1,1
0.0005195,b01001110,1,1,1,1,1
0.00051975,b01001110,1,1,1,1,1
0.00052,b01001110,1,1,1,1,1
0.00052025,b01001110,1,1,1,1,1
0.0005205,b01001110,1,1,1,1,1
0.0005207500000000001,b01001110,1,1,1,1,1
0.000521,b01001110,1,1,1,1,1
0.00052125,b01001110,1,1,1,1,1
0.0005215,b01001110,1,1,1,1,1
0.00052175,b01001110,1,1,1,1,1
0.000522,b01001110,1,1,1,1,1
0.00052225,b01001110,1,1,1,1,1
0.0005225,b01001110,1,1,1,1,1
0.00052275,b01001110,1,1,1,1,1
0.000523,b01001110,1,1,1,1,1
0.00052325,b01001110,1,1,1,1,1
0.0005235,b01001110,1,1,1,1,1
0.00052375,b01001110,1,1,1,1,1
0.0005240000000000001,b01001110,1,1,1,1,1
0.00052425,b01001110,1,1,1,1,1
0.0005245,b01001110,1,1,1,1,1
0.00052475,b01001110,1,1,1,1,1
0.000525,b01001110,1,1,1,1,1
0.00052525,b01001110,1,1,1,1,1
0.0005255,b01001110,1,1,1,1,1
0.00052575,b01001110,1,1,1,1,1
0.000526,b01001110,1,1,1,1,1
0.00052625,b01001110,1,1,1,1,1
0.0005264999999999999,b01001110,1,1,1,1,1
0.00052675,b01001110,1,1,1,1,1
0.000527,b01001110,1,1,1,1,1
0.00052725,b01001110,1,1,1,1,1
0.0005275,b01001110,1,1,1,1,1
0.00052775,b01001110,1,1,1,1,1
0.000528,b01001110,1,1,1,1,1
0.00052825,b01001110,1,1,1,1,1
0.0005285,b01001110,1,1,1,1,1
0.00052875,b01001110,1,1,1,1,1
0.000529,b01001110,1,1,1,1,1
0.00052925,b01001110,1,1,1,1,1
0.0005295,b01001110,1,1,1,1,1
0.0005297499999999999,b01001110,1,1,0,1,1
0.00053,b01001110,1,1,0,1,1
0.00053025,b01001110,1,1,0,1,1
0.0005305,b01001110,1,1,0,1,1
0.00053075,b01001110,1,1,0,1,1
0.000531,b01001110,1,1,0,1,1
0.00053125,b01001110,1,1,0,1,1
0.0005315,b01001110,1,1,0,1,1
0.00053175,b01001110,1,1,0,1,1
0.000532,b01001110,1,1,0,1,1
0.00053225,b01001110,1,1,0,1,1
0.0005325,b01001110,1,1,0,1,1
0.00053275,b01001110,1,1,0,1,1
0.0005330000000000001,b01001110,1,1,0,1,1
0.00053325,b01001110,1,1,0,1,1
0.0005335,b01001110,1,1,0,1,1
0.00053375,b01001110,1,1,0,1,1
0.000534,b01001110,1,1,0,1,1
0.00053425,b10000001,1,1,0,1,1
0.0005345,b10000001,1,1,0,1,1
0.00053475,b10000001,1,1,0,1,1
0.000535,b10000001,1,1,0,1,1
0.00053525,b10000001,1,1,0,1,1
0.0005355,b10000001,1,1,0,1,1
0.00053575,b10000001,1,1,0,1,1
0.000536,b10000001,1,1,0,1,1
0.0005362500000000001,b10000001,1,1,0,1,1
0.0005365,b10000001,1,1,0,1,1
0.00053675,b10000001,1,1,0,1,1
0.000537,b10000001,1,1,0,1,1
0.00053725,b10000001,1,1,0,1,1
0.0005375,b10000001,1,1,0,1,1
0.00053775,b10000001,1,1,0,1,1
0.000538,b10000001,1,1,0,1,1
0.00053825,b10000001,1,1,0,1,1
0.0005385,b10000001,1,1,0,1,1
0.0005387499999999999,b10000001,1,1,0,1,1
0.000539,b10000001,1,1,0,1,1
0.00053925,b10000001,1,1,0,1,1
0.0005395,b10000001,1,1,0,1,1
0.00053975,b10000001,1,1,0,1,1
0.00054,b10000001,1,1,0,1,1
0.00054025,b10000001,1,1,0,1,1
0.0005405,b10000001,1,1,0,1,1
0.00054075,b10000001,1,1,0,1,1
0.000541,b10000001,1,1,0,1,1
0.00054125,b10000001,1,1,0,1,1
0.0005415,b10000001,1,1,0,1,1
0.00054175,b10000001,1,1,0,1,1
0.0005419999999999999,b10000001,1,1,0,1,1
0.00054225,b10000001,1,1,0,1,1
0.0005425,b10000001,1,1,0,1,1
0.00054275,b10000001,1,1,0,1,1
0.000543,b10000001,1,1,0,1,1
0.00054325,b10000001,1,1,0,1,1
0.0005435,b10000001,1,1,0,1,1
0.00054375,b10000001,1,1,0,1,1
0.000544,b10000001,1,1,0,1,1
0.00054425,b10000001,1,1,0,1,1
0.0005445,b10000001,1,1,0,1,1
0.00054475,b10000001,1,1,0,1,1
0.000545,b10000001,1,1,0,1,1
0.0005452500000000001,b10000001,1,1,0,1,1
0.0005455,b10000001,1,1,1,1,1
0.00054575,b10000001,1,1,1,1,1
0.000546,b10000001,1,1,1,1,1
0.00054625,b10000001,1,1,1,1,1
0.0005465,b10000001,1,1,1,1,1
0.00054675,b10000001,1,1,1,1,1
0.000547,b10000001,1,1,1,1,1
0.00054725,b10000001,1,1,1,1,1
0.0005475,b10000001,1,1,1,1,1
0.00054775,b10000001,1,1,1,1,1
0.000548,b10000001,1,1,1,1,1
0.00054825,b10000001,1,1,1,1,1
0.0005485000000000001,b10000001,1,1,1,1,1
0.00054875,b10000001,1,1,1,1,1
0.000549,b10000001,1,1,1,1,1
0.00054925,b10000001,1,1,1,1,1
0.0005495,b10000001,1,1,1,1,1
0.00054975,b10000001,1,1,1,1,1
0.00055,b10000001,1,1,1,1,1
0.00055025,b10000001,1,1,1,1,1
0.0005505,b10000001,1,1,1,1,1
0.00055075,b10000001,1,1,1,1,1
0.0005509999999999999,b10000001,1,1,1,1,1
0.00055125,b10000001,1,1,1,1,1
0.0005515,b10000001,1,1,1,1,1
0.00055175,b10000001,1,1,1,1,1
0.000552,b10000001,1,1,1,1,1
0.00055225,b10000001,1,1,1,1,1
0.0005525,b10000001,1,1,1,1,1
0.00055275,b10000001,1,1,1,1,1
0.000553,b10000001,1,1,1,1,1
0.00055325,b10000001,1,1,1,1,1
0.0005535,b10000001,1,1,1,1,1
0.00055375,b10000001,1,1,1,1,1
0.000554,b10000001,1,1,1,1,1
0.0005542499999999999,b10000001,1,1,1,1,1
0.0005545,b10000001,1,1,1,1,1
0.00055475,b10000001,1,1,1,1,1
0.000555,b10000001,1,1,1,1,1
0.00055525,b10000001,1,1,1,1,1
0.0005555,b10000001,1,0,1,1,1
0.00055575,b10000001,1,0,1,1,1
0.000556,b10000001,1,0,1,1,1
0.00055625,b10000001,1,0,1,1,1
0.0005565,b10000001,1,0,1,1,1
0.00055675,b10000001,1,0,1,1,1
0.000557,b10000001,1,0,1,1,1
0.00055725,b10000001,1,0,1,1,1
0.0005575000000000001,b10000001,1,0,1,1,1
0.00055775,b10000001,1,0,1,1,1
0.000558,b10000001,1,0,1,1,1
